stream_id,user_id,song_id,song_name,artist,genre,duration_seconds,country,device,stream_timestamp
294,1340,7,Blinding Lights,Imagine Dragons,Rock,260,Canada,Mobile,2026-07-07 18:39:00
295,1248,7,Blinding Lights,Justin Bieber,Pop,156,Australia,Desktop,2026-07-01 21:09:00
296,1109,4,Stay,Justin Bieber,Hip Hop,197,Canada,Tablet,2026-07-04 03:00:00
297,1295,2,Perfect,Justin Bieber,rock,296,Canada,Tablet,2026-07-05 08:57:00
298,1068,7,Blinding Lights,Justin Bieber,POP,274,USA,Mobile,2026-07-06 23:48:00
299,1075,8,Perfect,Ed Sheeran,POP,244,India,Desktop,2026-07-04 06:19:00
300,1246,8,Bad Habits,The Weeknd,POP,216,USA,Mobile,2026-07-05 16:28:00
301,1282,10,Thunder,Justin Bieber,Pop,213,India,Tablet,2026-07-02 08:00:00
302,1433,9,Perfect,Imagine Dragons,,223,Canada,Mobile,2026-07-04 08:11:00
303,1002,7,Thunder,Imagine Dragons,rock,150,UK,Desktop,2026-07-05 01:30:00
304,1371,8,Peaches,Dua Lipa,POP,242,Australia,Tablet,2026-07-05 12:02:00
305,1213,9,Thunder,Ed Sheeran,Hip Hop,268,UK,Desktop,2026-07-04 06:36:00
306,1309,7,Bad Habits,Dua Lipa,Hip Hop,196,Canada,Desktop,2026-07-04 15:20:00
307,1187,5,Blinding Lights,Imagine Dragons,Pop,201,Australia,Mobile,2026-07-06 21:21:00
308,1308,4,Perfect,Imagine Dragons,rock,230,India,Mobile,2026-07-04 05:32:00
309,1449,3,Shape of You,Ed Sheeran,,264,USA,Mobile,2026-07-07 09:15:00
310,1111,4,Blinding Lights,Dua Lipa,Pop,183,India,Desktop,2026-07-04 06:23:00
311,1370,5,Senorita,Ed Sheeran,Pop,287,USA,Desktop,2026-07-03 22:42:00
312,1358,10,Bad Habits,Ed Sheeran,,179,Canada,Desktop,2026-07-06 00:56:00
313,1241,6,Levitating,The Weeknd,Rock,258,UK,Mobile,2026-07-04 07:34:00
314,1410,9,Believer,Imagine Dragons,Hip Hop,161,Australia,Tablet,2026-07-07 03:53:00
315,1164,2,Thunder,Dua Lipa,rock,219,Canada,Mobile,2026-07-03 16:15:00
316,1423,7,Levitating,Ed Sheeran,POP,269,Australia,Mobile,2026-07-07 12:07:00
317,1056,9,Blinding Lights,The Weeknd,rock,273,UK,Mobile,2026-07-01 03:45:00
318,1422,1,Perfect,Justin Bieber,rock,205,UK,Mobile,2026-07-06 18:43:00
319,1021,8,Thunder,The Weeknd,rock,222,India,Desktop,2026-07-06 18:34:00
320,1420,3,Bad Habits,The Weeknd,Hip Hop,243,USA,Tablet,2026-07-06 18:15:00
321,1357,2,Levitating,Ed Sheeran,Hip Hop,165,UK,Tablet,2026-07-03 00:31:00
322,1359,7,Stay,Ed Sheeran,POP,266,India,Mobile,2026-07-01 03:44:00
323,1161,10,Stay,Justin Bieber,,238,USA,Mobile,2026-07-05 22:37:00
324,1295,6,Bad Habits,Ed Sheeran,Rock,255,UK,Desktop,2026-07-03 14:04:00
325,1479,4,Shape of You,The Weeknd,Rock,153,UK,Desktop,2026-07-03 10:10:00
326,1202,5,Blinding Lights,The Weeknd,Hip Hop,229,USA,Mobile,2026-07-02 10:47:00
327,1217,10,Blinding Lights,Dua Lipa,rock,189,UK,Desktop,2026-07-03 07:07:00
328,1189,8,Levitating,Justin Bieber,rock,258,USA,Tablet,2026-07-01 22:01:00
329,1082,3,Believer,The Weeknd,Rock,253,Canada,Desktop,2026-07-05 03:30:00
330,1175,2,Peaches,Justin Bieber,rock,286,USA,Desktop,2026-07-03 09:20:00
331,1112,4,Shape of You,Justin Bieber,Hip Hop,228,USA,Tablet,2026-07-02 14:09:00
332,1369,6,Believer,Dua Lipa,POP,203,USA,Desktop,2026-07-06 17:47:00
333,1197,9,Perfect,Justin Bieber,Hip Hop,297,Canada,Tablet,2026-07-06 22:16:00
334,1028,10,Senorita,Imagine Dragons,Pop,228,USA,Mobile,2026-07-06 18:43:00
335,1163,6,Shape of You,Ed Sheeran,,227,USA,Tablet,2026-07-01 07:52:00
336,1108,3,Stay,Ed Sheeran,Rock,235,Australia,Tablet,2026-07-07 21:48:00
337,1051,7,Bad Habits,Ed Sheeran,POP,195,USA,Tablet,2026-07-03 08:54:00
338,1198,10,Blinding Lights,Ed Sheeran,Pop,192,Australia,Mobile,2026-07-06 09:22:00
339,1112,3,Bad Habits,Ed Sheeran,rock,245,India,Desktop,2026-07-05 03:31:00
340,1445,2,Believer,The Weeknd,Pop,185,UK,Mobile,2026-07-05 08:39:00
341,1177,7,Thunder,Ed Sheeran,Rock,279,India,Desktop,2026-07-02 14:40:00
342,1353,10,Thunder,Imagine Dragons,POP,167,USA,Desktop,2026-07-02 07:09:00
343,1177,2,Blinding Lights,Imagine Dragons,POP,177,Canada,Tablet,2026-07-02 18:14:00
344,1036,4,Peaches,Imagine Dragons,,165,USA,Tablet,2026-07-07 22:29:00
345,1187,3,Peaches,The Weeknd,Hip Hop,198,USA,Mobile,2026-07-05 15:42:00
346,1436,10,Shape of You,Imagine Dragons,Pop,257,Canada,Mobile,2026-07-05 07:46:00
347,1074,10,Levitating,Ed Sheeran,,260,USA,Desktop,2026-07-02 23:22:00
348,1110,4,Believer,Dua Lipa,Rock,256,Australia,Desktop,2026-07-06 15:24:00
349,1321,9,Believer,Imagine Dragons,Hip Hop,251,Canada,Tablet,2026-07-07 09:21:00
350,1172,8,Perfect,Imagine Dragons,rock,280,India,Desktop,2026-07-01 18:13:00
351,1206,5,Blinding Lights,Ed Sheeran,Pop,225,USA,Mobile,2026-07-03 22:14:00
352,1293,2,Thunder,The Weeknd,rock,267,UK,Mobile,2026-07-05 13:09:00
353,1346,2,Shape of You,The Weeknd,Rock,264,Australia,Mobile,2026-07-06 11:00:00
354,1058,3,Senorita,Dua Lipa,Rock,225,Canada,Mobile,2026-07-01 00:24:00
355,1314,10,Believer,Justin Bieber,Hip Hop,224,UK,Desktop,2026-07-07 10:18:00
356,1006,1,Bad Habits,Justin Bieber,Hip Hop,248,Australia,Desktop,2026-07-06 16:59:00
357,1017,7,Believer,Justin Bieber,,224,Australia,Mobile,2026-07-02 15:29:00
358,1098,6,Believer,Dua Lipa,POP,194,Australia,Tablet,2026-07-01 03:47:00
359,1194,7,Levitating,Justin Bieber,rock,247,Canada,Tablet,2026-07-07 16:23:00
360,1298,8,Levitating,The Weeknd,Rock,258,UK,Tablet,2026-07-06 15:46:00
361,1380,8,Blinding Lights,Justin Bieber,POP,252,UK,Desktop,2026-07-03 01:42:00
362,1332,10,Believer,Imagine Dragons,rock,284,Canada,Mobile,2026-07-05 04:27:00
363,1121,3,Thunder,The Weeknd,POP,174,UK,Tablet,2026-07-04 21:27:00
364,1251,7,Stay,The Weeknd,Rock,154,India,Mobile,2026-07-02 01:37:00
365,1264,1,Blinding Lights,The Weeknd,,234,USA,Tablet,2026-07-03 22:18:00
366,1345,1,Levitating,Imagine Dragons,rock,174,Australia,Mobile,2026-07-02 01:26:00
367,1479,3,Senorita,Ed Sheeran,Rock,167,Australia,Mobile,2026-07-04 00:53:00
368,1178,6,Believer,Dua Lipa,Hip Hop,177,UK,Tablet,2026-07-03 04:28:00
369,1295,1,Senorita,The Weeknd,Rock,183,UK,Desktop,2026-07-07 13:21:00
370,1246,10,Shape of You,Ed Sheeran,Pop,218,Australia,Tablet,2026-07-05 04:03:00
371,1382,2,Levitating,Imagine Dragons,Hip Hop,231,India,Desktop,2026-07-01 08:17:00
372,1091,1,Stay,The Weeknd,Rock,190,USA,Mobile,2026-07-05 23:09:00
373,1051,6,Levitating,Ed Sheeran,POP,292,UK,Tablet,2026-07-05 05:52:00
374,1172,10,Thunder,Ed Sheeran,rock,277,Canada,Tablet,2026-07-04 13:28:00
375,1158,8,Perfect,Imagine Dragons,,268,UK,Tablet,2026-07-04 00:42:00
376,1224,4,Thunder,Justin Bieber,rock,175,India,Mobile,2026-07-02 14:51:00
377,1451,2,Thunder,Justin Bieber,Rock,219,Canada,Mobile,2026-07-02 10:16:00
378,1139,9,Levitating,Dua Lipa,Hip Hop,165,Canada,Mobile,2026-07-01 23:04:00
379,1349,2,Bad Habits,Justin Bieber,,291,USA,Mobile,2026-07-03 19:27:00
380,1197,2,Peaches,Imagine Dragons,rock,193,USA,Desktop,2026-07-02 11:09:00
381,1045,5,Thunder,Imagine Dragons,POP,209,Australia,Tablet,2026-07-07 04:26:00
382,1287,7,Thunder,Ed Sheeran,Rock,172,Canada,Desktop,2026-07-04 21:46:00
383,1192,2,Stay,Justin Bieber,,293,USA,Tablet,2026-07-04 13:07:00
384,1059,2,Believer,Imagine Dragons,,168,USA,Tablet,2026-07-01 12:36:00
385,1019,5,Bad Habits,Dua Lipa,,196,UK,Tablet,2026-07-02 02:05:00
386,1403,1,Thunder,Dua Lipa,rock,198,UK,Tablet,2026-07-04 21:28:00
387,1126,8,Shape of You,Dua Lipa,Hip Hop,154,India,Tablet,2026-07-01 18:45:00
388,1087,7,Shape of You,Imagine Dragons,Pop,223,UK,Desktop,2026-07-07 22:16:00
389,1244,2,Believer,Justin Bieber,,188,Australia,Mobile,2026-07-03 00:49:00
390,1075,7,Believer,Ed Sheeran,,257,Canada,Tablet,2026-07-01 14:28:00
391,1060,4,Perfect,Dua Lipa,Hip Hop,221,Australia,Mobile,2026-07-07 19:33:00
392,1499,3,Bad Habits,Ed Sheeran,Pop,183,India,Tablet,2026-07-06 04:46:00
393,1496,3,Levitating,Justin Bieber,Rock,256,Australia,Tablet,2026-07-01 17:58:00
394,1483,7,Perfect,Justin Bieber,rock,172,USA,Tablet,2026-07-04 19:28:00
395,1358,1,Believer,Dua Lipa,POP,237,India,Tablet,2026-07-05 08:06:00
396,1118,9,Thunder,The Weeknd,Pop,292,India,Mobile,2026-07-06 14:15:00
397,1006,9,Bad Habits,Dua Lipa,rock,165,Australia,Tablet,2026-07-07 02:32:00
398,1029,6,Levitating,Justin Bieber,rock,151,Canada,Desktop,2026-07-02 10:58:00
399,1453,3,Perfect,Imagine Dragons,Pop,238,Canada,Mobile,2026-07-01 05:36:00
400,1316,8,Blinding Lights,Imagine Dragons,POP,265,Australia,Mobile,2026-07-04 23:42:00
401,1136,2,Peaches,Imagine Dragons,,217,Australia,Desktop,2026-07-02 11:18:00
402,1266,6,Senorita,Dua Lipa,POP,232,India,Tablet,2026-07-06 03:41:00
403,1412,5,Peaches,Imagine Dragons,Pop,167,USA,Tablet,2026-07-03 00:07:00
404,1095,8,Levitating,Dua Lipa,rock,223,USA,Tablet,2026-07-02 13:55:00
405,1457,3,Bad Habits,Ed Sheeran,,226,USA,Tablet,2026-07-07 17:34:00
406,1375,9,Levitating,Justin Bieber,Rock,167,Canada,Mobile,2026-07-02 12:26:00
407,1042,2,Perfect,Imagine Dragons,Pop,292,India,Mobile,2026-07-03 15:17:00
408,1123,10,Believer,Dua Lipa,Pop,254,UK,Desktop,2026-07-04 13:02:00
409,1367,4,Thunder,Imagine Dragons,Rock,184,USA,Tablet,2026-07-02 01:06:00
410,1289,10,Perfect,Ed Sheeran,Hip Hop,236,USA,Tablet,2026-07-02 22:55:00
411,1343,7,Perfect,Imagine Dragons,Pop,230,USA,Tablet,2026-07-05 13:49:00
412,1340,9,Blinding Lights,Dua Lipa,,222,UK,Tablet,2026-07-04 03:56:00
413,1234,6,Bad Habits,Ed Sheeran,Hip Hop,299,UK,Mobile,2026-07-01 23:28:00
414,1157,5,Senorita,Dua Lipa,Hip Hop,237,UK,Tablet,2026-07-05 05:04:00
415,1119,6,Levitating,Ed Sheeran,rock,173,USA,Tablet,2026-07-01 18:54:00
416,1042,7,Levitating,Imagine Dragons,Rock,278,Canada,Mobile,2026-07-06 17:59:00
417,1208,1,Believer,The Weeknd,,267,USA,Desktop,2026-07-03 23:58:00
418,1134,4,Believer,Ed Sheeran,,218,Canada,Mobile,2026-07-04 16:37:00
419,1143,6,Shape of You,Imagine Dragons,Pop,249,Australia,Tablet,2026-07-03 04:40:00
420,1092,10,Levitating,Justin Bieber,Rock,153,Canada,Desktop,2026-07-02 05:45:00
421,1478,4,Senorita,Justin Bieber,rock,241,Canada,Desktop,2026-07-02 03:23:00
422,1306,6,Peaches,Ed Sheeran,Pop,167,India,Desktop,2026-07-02 18:22:00
423,1139,8,Levitating,Ed Sheeran,Hip Hop,237,Australia,Tablet,2026-07-07 10:22:00
424,1005,1,Senorita,Dua Lipa,Hip Hop,189,UK,Desktop,2026-07-05 05:12:00
425,1211,8,Stay,The Weeknd,rock,245,Australia,Tablet,2026-07-01 13:43:00
426,1172,1,Blinding Lights,The Weeknd,Pop,239,UK,Tablet,2026-07-04 04:34:00
427,1240,7,Believer,Justin Bieber,POP,170,Australia,Desktop,2026-07-01 14:12:00
428,1077,3,Levitating,Dua Lipa,rock,291,India,Tablet,2026-07-02 17:39:00
429,1346,4,Blinding Lights,Dua Lipa,,206,UK,Desktop,2026-07-01 03:36:00
430,1064,8,Senorita,Justin Bieber,Hip Hop,182,UK,Mobile,2026-07-01 01:00:00
431,1351,9,Peaches,Ed Sheeran,POP,256,Canada,Tablet,2026-07-04 11:02:00
432,1230,10,Bad Habits,Ed Sheeran,,295,India,Mobile,2026-07-04 07:24:00
433,1070,4,Thunder,Imagine Dragons,POP,226,Australia,Mobile,2026-07-02 07:51:00
434,1151,1,Stay,Dua Lipa,Hip Hop,211,USA,Tablet,2026-07-01 00:03:00
435,1059,2,Blinding Lights,Justin Bieber,rock,163,India,Tablet,2026-07-06 07:47:00
436,1178,7,Stay,Justin Bieber,POP,176,Australia,Desktop,2026-07-01 03:55:00
437,1036,9,Believer,Dua Lipa,,236,India,Mobile,2026-07-04 07:31:00
438,1351,7,Believer,Imagine Dragons,Pop,173,USA,Mobile,2026-07-05 06:12:00
439,1202,2,Peaches,Ed Sheeran,Pop,211,Australia,Mobile,2026-07-02 13:51:00
440,1247,6,Stay,Dua Lipa,POP,250,Australia,Desktop,2026-07-03 11:32:00
441,1105,3,Peaches,The Weeknd,Pop,226,Australia,Tablet,2026-07-05 06:52:00
442,1152,4,Peaches,Imagine Dragons,rock,294,USA,Tablet,2026-07-06 08:23:00
443,1225,3,Thunder,Ed Sheeran,Hip Hop,196,Canada,Desktop,2026-07-04 08:30:00
444,1425,8,Bad Habits,Dua Lipa,,234,Australia,Desktop,2026-07-07 02:14:00
445,1301,8,Thunder,Ed Sheeran,Rock,214,USA,Tablet,2026-07-06 17:28:00
446,1184,8,Bad Habits,Ed Sheeran,Hip Hop,173,USA,Tablet,2026-07-06 21:37:00
447,1175,6,Senorita,Imagine Dragons,Rock,283,USA,Tablet,2026-07-06 18:51:00
448,1423,4,Peaches,Imagine Dragons,Hip Hop,265,UK,Tablet,2026-07-07 10:02:00
449,1215,3,Shape of You,The Weeknd,Rock,296,UK,Desktop,2026-07-07 19:20:00
450,1132,8,Thunder,Ed Sheeran,rock,228,UK,Tablet,2026-07-03 10:27:00
451,1214,7,Stay,Dua Lipa,,161,USA,Mobile,2026-07-04 06:11:00
452,1402,10,Bad Habits,Justin Bieber,,181,USA,Mobile,2026-07-06 09:44:00
453,1141,1,Stay,The Weeknd,Pop,156,USA,Desktop,2026-07-05 01:01:00
454,1455,5,Perfect,Justin Bieber,Rock,271,Canada,Tablet,2026-07-05 06:14:00
455,1400,1,Levitating,Ed Sheeran,Rock,260,India,Mobile,2026-07-04 05:21:00
456,1089,10,Peaches,Ed Sheeran,,185,Canada,Desktop,2026-07-01 07:00:00
457,1312,8,Perfect,Ed Sheeran,,198,India,Desktop,2026-07-03 10:22:00
458,1026,7,Thunder,Imagine Dragons,Rock,189,USA,Tablet,2026-07-05 18:38:00
459,1259,5,Peaches,Imagine Dragons,Pop,297,Canada,Desktop,2026-07-05 09:43:00
460,1478,1,Perfect,The Weeknd,Rock,260,UK,Desktop,2026-07-01 05:40:00
461,1188,2,Stay,Dua Lipa,POP,198,Canada,Mobile,2026-07-01 20:16:00
462,1486,2,Perfect,Justin Bieber,Pop,300,UK,Tablet,2026-07-04 06:15:00
463,1296,6,Blinding Lights,Justin Bieber,Rock,235,UK,Mobile,2026-07-01 16:20:00
464,1124,7,Perfect,The Weeknd,POP,210,Canada,Tablet,2026-07-05 12:34:00
465,1215,4,Peaches,Imagine Dragons,POP,276,Australia,Tablet,2026-07-03 22:20:00
466,1469,4,Levitating,Justin Bieber,Hip Hop,200,Canada,Desktop,2026-07-06 15:19:00
467,1079,3,Bad Habits,The Weeknd,POP,243,Canada,Tablet,2026-07-03 13:21:00
468,1020,2,Stay,Imagine Dragons,rock,243,UK,Desktop,2026-07-03 23:09:00
469,1382,8,Bad Habits,Ed Sheeran,Rock,219,USA,Mobile,2026-07-04 00:28:00
470,1287,2,Bad Habits,The Weeknd,POP,263,Canada,Desktop,2026-07-02 02:01:00
471,1209,1,Thunder,Ed Sheeran,POP,153,USA,Tablet,2026-07-02 13:57:00
472,1041,1,Perfect,The Weeknd,Hip Hop,257,USA,Mobile,2026-07-03 13:53:00
473,1292,6,Believer,The Weeknd,Hip Hop,284,Australia,Tablet,2026-07-02 07:21:00
474,1396,5,Levitating,Justin Bieber,POP,235,UK,Mobile,2026-07-07 16:25:00
475,1040,6,Perfect,The Weeknd,POP,284,Canada,Mobile,2026-07-07 04:18:00
476,1368,7,Levitating,Ed Sheeran,rock,157,UK,Tablet,2026-07-02 18:52:00
477,1040,3,Perfect,The Weeknd,Pop,273,UK,Tablet,2026-07-03 14:08:00
478,1251,8,Levitating,Imagine Dragons,rock,182,Australia,Tablet,2026-07-02 05:00:00
479,1211,2,Blinding Lights,Dua Lipa,Pop,275,USA,Tablet,2026-07-06 18:58:00
480,1241,2,Perfect,Justin Bieber,Rock,268,Australia,Desktop,2026-07-05 18:09:00
481,1182,7,Senorita,The Weeknd,POP,278,Australia,Desktop,2026-07-02 16:57:00
482,1038,5,Levitating,Ed Sheeran,Hip Hop,293,UK,Tablet,2026-07-04 06:28:00
483,1116,10,Blinding Lights,Dua Lipa,Rock,169,Canada,Mobile,2026-07-01 09:44:00
484,1042,10,Peaches,Justin Bieber,rock,231,India,Tablet,2026-07-03 00:57:00
485,1300,4,Thunder,The Weeknd,,241,Canada,Mobile,2026-07-03 17:38:00
486,1442,4,Peaches,Justin Bieber,POP,277,UK,Desktop,2026-07-02 16:34:00
487,1113,6,Blinding Lights,Dua Lipa,Rock,177,UK,Tablet,2026-07-06 17:16:00
488,1193,10,Thunder,Justin Bieber,Hip Hop,150,India,Desktop,2026-07-06 05:11:00
489,1479,7,Bad Habits,Justin Bieber,,264,Australia,Desktop,2026-07-07 11:58:00
490,1438,4,Perfect,Dua Lipa,Pop,160,India,Desktop,2026-07-05 02:05:00
491,1251,9,Stay,Justin Bieber,Hip Hop,242,UK,Desktop,2026-07-06 15:06:00
492,1189,9,Levitating,Dua Lipa,rock,299,India,Tablet,2026-07-07 14:14:00
493,1004,9,Believer,Dua Lipa,Pop,216,Canada,Mobile,2026-07-06 07:53:00
494,1029,1,Senorita,The Weeknd,POP,166,Australia,Desktop,2026-07-06 03:43:00
495,1045,3,Senorita,The Weeknd,,179,USA,Desktop,2026-07-02 21:01:00
496,1360,9,Stay,Justin Bieber,,244,Australia,Tablet,2026-07-04 17:56:00
497,1153,3,Stay,Justin Bieber,rock,249,Canada,Tablet,2026-07-07 13:23:00
498,1141,5,Shape of You,The Weeknd,,296,USA,Desktop,2026-07-07 08:16:00
499,1451,10,Levitating,Dua Lipa,POP,290,UK,Tablet,2026-07-06 22:01:00
500,1392,6,Shape of You,Ed Sheeran,POP,289,Canada,Tablet,2026-07-01 12:35:00
501,1004,7,Shape of You,Ed Sheeran,rock,251,USA,Tablet,2026-07-05 05:13:00
502,1406,3,Bad Habits,Dua Lipa,,151,UK,Desktop,2026-07-05 04:56:00
503,1189,7,Levitating,Dua Lipa,rock,234,USA,Mobile,2026-07-05 05:55:00
504,1274,3,Peaches,Ed Sheeran,Hip Hop,208,India,Tablet,2026-07-06 05:03:00
505,1152,3,Blinding Lights,Justin Bieber,,262,UK,Mobile,2026-07-05 03:28:00
506,1011,9,Peaches,Ed Sheeran,rock,248,UK,Mobile,2026-07-06 15:51:00
507,1087,5,Levitating,The Weeknd,,289,India,Desktop,2026-07-06 16:42:00
508,1258,1,Bad Habits,The Weeknd,,201,India,Desktop,2026-07-02 11:05:00
509,1039,6,Bad Habits,Ed Sheeran,Pop,202,Australia,Tablet,2026-07-04 16:24:00
510,1480,7,Stay,Imagine Dragons,Pop,187,Australia,Tablet,2026-07-07 19:41:00
511,1376,4,Shape of You,Ed Sheeran,Pop,214,UK,Tablet,2026-07-03 15:26:00
512,1267,5,Senorita,Ed Sheeran,,202,Canada,Mobile,2026-07-05 14:08:00
513,1296,3,Blinding Lights,Imagine Dragons,Rock,264,India,Tablet,2026-07-02 11:57:00
514,1180,4,Shape of You,Justin Bieber,rock,288,India,Tablet,2026-07-07 06:57:00
515,1230,6,Thunder,Ed Sheeran,Hip Hop,194,India,Desktop,2026-07-04 19:35:00
516,1002,7,Shape of You,Dua Lipa,Pop,239,Canada,Mobile,2026-07-02 13:09:00
517,1015,3,Believer,Dua Lipa,POP,271,Canada,Tablet,2026-07-02 18:33:00
518,1141,4,Levitating,Imagine Dragons,rock,204,UK,Tablet,2026-07-04 23:01:00
519,1171,6,Thunder,The Weeknd,Hip Hop,203,USA,Tablet,2026-07-02 06:03:00
520,1055,8,Thunder,Ed Sheeran,POP,263,India,Tablet,2026-07-07 18:21:00
521,1123,2,Believer,Ed Sheeran,,254,Canada,Mobile,2026-07-06 15:55:00
522,1127,10,Blinding Lights,The Weeknd,Hip Hop,238,Canada,Tablet,2026-07-05 07:39:00
523,1463,7,Senorita,The Weeknd,Rock,261,UK,Mobile,2026-07-01 12:40:00
524,1147,6,Shape of You,Justin Bieber,,221,UK,Mobile,2026-07-03 20:33:00
525,1291,2,Blinding Lights,Ed Sheeran,Hip Hop,184,India,Tablet,2026-07-04 06:49:00
526,1305,7,Blinding Lights,The Weeknd,,179,USA,Mobile,2026-07-06 16:33:00
527,1417,7,Bad Habits,The Weeknd,,153,Australia,Desktop,2026-07-07 02:09:00
528,1322,6,Bad Habits,The Weeknd,,197,Australia,Tablet,2026-07-02 20:26:00
529,1364,2,Stay,Justin Bieber,rock,182,UK,Desktop,2026-07-01 22:15:00
530,1472,5,Stay,The Weeknd,,172,USA,Tablet,2026-07-07 11:08:00
531,1303,8,Blinding Lights,Ed Sheeran,,156,Australia,Tablet,2026-07-05 14:51:00
532,1356,2,Perfect,Justin Bieber,Pop,160,Australia,Tablet,2026-07-07 06:24:00
533,1424,4,Senorita,Justin Bieber,rock,213,India,Tablet,2026-07-07 00:27:00
534,1202,9,Senorita,The Weeknd,,150,Australia,Tablet,2026-07-04 17:50:00
535,1033,8,Shape of You,Dua Lipa,rock,206,UK,Mobile,2026-07-06 10:58:00
536,1405,10,Shape of You,The Weeknd,rock,203,UK,Mobile,2026-07-05 22:20:00
537,1240,1,Thunder,Dua Lipa,,299,Australia,Tablet,2026-07-06 04:48:00
538,1177,7,Peaches,Dua Lipa,rock,185,USA,Desktop,2026-07-07 08:34:00
539,1044,1,Believer,Imagine Dragons,POP,204,India,Desktop,2026-07-04 23:18:00
540,1476,1,Senorita,Justin Bieber,Rock,272,India,Mobile,2026-07-04 09:04:00
541,1103,7,Shape of You,Justin Bieber,rock,259,Canada,Mobile,2026-07-01 19:14:00
542,1425,8,Senorita,Imagine Dragons,Rock,181,India,Desktop,2026-07-07 08:29:00
543,1437,10,Senorita,The Weeknd,rock,283,India,Desktop,2026-07-04 05:36:00
544,1090,9,Thunder,Imagine Dragons,Pop,266,USA,Tablet,2026-07-04 20:07:00
545,1274,3,Believer,Dua Lipa,Hip Hop,198,Australia,Tablet,2026-07-07 09:02:00
546,1158,3,Blinding Lights,Justin Bieber,POP,204,Australia,Tablet,2026-07-06 18:39:00
547,1479,8,Bad Habits,The Weeknd,POP,237,UK,Mobile,2026-07-01 04:32:00
548,1396,7,Perfect,The Weeknd,Hip Hop,281,Canada,Mobile,2026-07-07 15:19:00
549,1108,6,Believer,Ed Sheeran,POP,284,Australia,Mobile,2026-07-06 18:43:00
550,1320,6,Blinding Lights,The Weeknd,,212,Canada,Tablet,2026-07-04 07:31:00
551,1474,10,Perfect,The Weeknd,Hip Hop,275,Australia,Mobile,2026-07-04 09:55:00
552,1332,10,Blinding Lights,Dua Lipa,Rock,173,UK,Desktop,2026-07-03 11:14:00
553,1223,5,Blinding Lights,The Weeknd,Pop,237,Canada,Tablet,2026-07-07 13:15:00
554,1070,10,Blinding Lights,Justin Bieber,Rock,155,Canada,Tablet,2026-07-05 04:29:00
555,1127,3,Believer,Ed Sheeran,,299,UK,Tablet,2026-07-02 09:12:00
556,1143,10,Senorita,Dua Lipa,POP,298,Australia,Desktop,2026-07-04 12:33:00
557,1418,10,Shape of You,Imagine Dragons,Pop,180,India,Tablet,2026-07-02 21:26:00
558,1411,3,Senorita,The Weeknd,Hip Hop,281,India,Tablet,2026-07-02 05:10:00
559,1154,5,Stay,Dua Lipa,rock,246,Canada,Mobile,2026-07-07 22:08:00
560,1354,10,Shape of You,Justin Bieber,rock,293,UK,Desktop,2026-07-02 15:44:00
561,1218,10,Perfect,Ed Sheeran,,255,Canada,Mobile,2026-07-05 09:04:00
562,1473,2,Levitating,Justin Bieber,Hip Hop,224,India,Tablet,2026-07-07 08:46:00
563,1141,1,Senorita,Ed Sheeran,POP,177,Canada,Mobile,2026-07-05 20:23:00
564,1439,8,Levitating,Justin Bieber,,180,India,Mobile,2026-07-06 04:11:00
565,1006,7,Peaches,Imagine Dragons,,200,India,Tablet,2026-07-05 09:16:00
566,1395,10,Senorita,The Weeknd,Pop,292,USA,Mobile,2026-07-01 00:33:00
567,1064,3,Levitating,The Weeknd,rock,267,Australia,Tablet,2026-07-05 03:55:00
568,1484,7,Levitating,Justin Bieber,Hip Hop,207,Australia,Desktop,2026-07-05 19:15:00
569,1273,4,Believer,Justin Bieber,rock,228,Canada,Desktop,2026-07-07 15:55:00
570,1073,2,Levitating,Ed Sheeran,rock,298,Australia,Desktop,2026-07-06 13:45:00
571,1093,3,Blinding Lights,Justin Bieber,POP,272,UK,Desktop,2026-07-05 23:12:00
572,1073,4,Senorita,Justin Bieber,Hip Hop,240,India,Mobile,2026-07-05 18:03:00
573,1142,9,Stay,The Weeknd,rock,245,USA,Desktop,2026-07-06 05:15:00
574,1041,4,Peaches,Ed Sheeran,Pop,239,Canada,Tablet,2026-07-07 03:21:00
575,1131,8,Bad Habits,Imagine Dragons,,239,Canada,Desktop,2026-07-07 11:04:00
576,1298,9,Perfect,Ed Sheeran,Rock,230,UK,Tablet,2026-07-03 09:43:00
577,1128,10,Peaches,Justin Bieber,Hip Hop,250,India,Tablet,2026-07-02 10:07:00
578,1021,4,Peaches,Ed Sheeran,Hip Hop,241,India,Desktop,2026-07-05 07:54:00
579,1113,3,Perfect,Dua Lipa,rock,230,Canada,Desktop,2026-07-06 07:36:00
580,1418,1,Senorita,Justin Bieber,POP,194,Australia,Mobile,2026-07-01 21:01:00
581,1394,10,Perfect,Dua Lipa,Hip Hop,198,Australia,Desktop,2026-07-02 02:23:00
582,1467,6,Shape of You,Justin Bieber,Hip Hop,299,UK,Desktop,2026-07-02 15:50:00
583,1422,3,Thunder,Imagine Dragons,rock,298,Australia,Mobile,2026-07-01 15:23:00
584,1093,8,Blinding Lights,Justin Bieber,Hip Hop,224,Canada,Desktop,2026-07-01 08:44:00
585,1114,10,Shape of You,Imagine Dragons,,227,UK,Tablet,2026-07-06 07:18:00
586,1272,4,Thunder,Dua Lipa,Hip Hop,200,Australia,Desktop,2026-07-02 16:51:00
